Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN - Unknown,Serial Number,Make,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Mileage,Mileage - Unknown,Driver / Operator Type,ADAS/ADS System Version,ADAS/ADS System Version - Unk,ADAS/ADS System Version CBI,ADAS/ADS Hardware Version,ADAS/ADS Hardware Version - Unk,ADAS/ADS Hardware Version CBI,ADAS/ADS Software Version,ADAS/ADS Software Version - Unk,ADAS/ADS Software Version CBI,Other Reporting Entities?,Other Reporting Entities? - Unk,Other Reporting Entities? - NA,Federal Regulatory Exemption?,Other Federal Reg. Exemption,Federal Reg. Exemption - Unk,Federal Reg. Exemption - No,State or Local Permit?,State or Local Permit,ADS Equipped?,Automation System Engaged?,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Other,Source - Other Text,Incident Date,Incident Date - Unknown,Notice Received Date,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude - Unknown,Longitude,Longitude - Unknown,Address,Address - Unknown,City,City - Unknown,State,Zip Code,Zip Code - Unknown,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Posted Speed Limit - Unknown,Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke/Haze,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged,Property Damage?,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,Any Air Bags Deployed?,Was Any Vehicle Towed?,Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Law Enforcement Investigating?,Investigating Agency,Investigating Agency - Unknown,Rep Ent Or Mfr Investigating?,Investigating Officer Name,Inv. Officer Name - Unknown,Investigating Officer Phone,Inv. Officer Phone - Unknown,Investigating Officer Email,Inv. Officer Email - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?,Data Period,VIN Decoded,Make - Unknown,Automation Feature Version,Automation Feature Version CBI,Engagement Status,Source - Internal Process Review,Source - NHTSA VOQ,Source - Other - See Narrative,Source - Other Entity,Source - State or Other Agency,Roadway-Degraded Surface,Roadway-Missing/Degraded Marking,Roadway-No Unusual Conditions,Roadway-Other-See Narrative,Roadway-Traffic Incident,Roadway-Unknown,Roadway-Wet Surface Condition,Roadway-Work Zone,Weather - Partly Cloudy,Weather - Dust Storm,Weather - Severe Hurricane,Weather - Structure-Indoor,Weather - Unk - See Narrative,Reason Not In Hub
30270-6134,1,Waymo LLC,Monthly,7.0,2023.0,AUG-2023,SADHW2S18M1, ,,Jaguar,I-Pace, ,2021.0, ,145d2b0423aff0c,58446.0, ,In-Vehicle (Commercial / Test),5th Generation ADS, , ,5th Generation, , ,Version 8, , ,Transdev Alternative Services, , ,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,JUL-2023, ,JUL-2023,14:57, ,811ca85e59b1678,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Santa Monica, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,30.0, ,Daylight,Y, , , , , , , ,,Non-Motorist: Cyclist,No Injuries Reported,Yes,Proceeding Straight,,, , , , , , , , , , , ,Stopped,No,No,Yes,0.0, , , , , , , , , ,Y, , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On July [XXX], 2023 at 2:57 PM PT a Waymo Autonomous Vehicle (Waymo AV) operating in Santa Monica, California was in a collision involving a cyclist on [XXX] near [XXX].
The Waymo AV was stopped in traffic on southwestbound [XXX] when a cyclist that had been traveling behind the Waymo AV passed the Waymo AV on the right. As the cyclist passed the Waymo AV, the cyclist made contact with the front passenger side sensor of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the drivers seating position). The Waymo AV sustained damage and the cyclist did not stop, leaving the scene without exchanging information.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,"Prior to June 16, 2025 (Amendment 2)",,,,,,,,,,,,,,,,,,,,,,,,Likely excluded by Waymo hub methodology (pre-June 2025)
30270-6339,1,Waymo LLC,Monthly,8.0,2023.0,SEP-2023,SADHW2S15M1, ,,Jaguar,I-Pace, ,2021.0, ,d1bf148fd6c821c,97990.0, ,In-Vehicle (Commercial / Test),5th Generation ADS, , ,5th Generation, , ,Version 8, , ,Transdev Alternative Services, , ,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,AUG-2023, ,AUG-2023,19:38, ,467edb2f2766c58,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Los Angeles, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Dawn / Dusk,Y, , , , , , , ,,"Other, see Narrative",No Injuries Reported,Yes,"Other, see Narrative",Not Applicable,Not Applicable, , , , , , , , , , ,Y,Parking Maneuver,No,No,No Passengers in Vehicle,7.0, , , , , , ,Y, , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On August [XXX], 2023 at 7:38 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Los Angeles, California was in a collision involving a recycling bin on [XXX] at [XXX]. 
The Waymo AV was pulling over to the right side of the road, when the test driver transitioned to manual mode and made contact with a recycling bin on the right side of the street. At the time of the impact, the Waymo AV's Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode. The Waymo AV sustained damage. 
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,"Prior to June 16, 2025 (Amendment 2)",,,,,,,,,,,,,,,,,,,,,,,,Likely excluded by Waymo hub methodology (pre-June 2025)
30270-6340,1,Waymo LLC,Monthly,8.0,2023.0,SEP-2023,SADHW2S15M1, ,,Jaguar,I-Pace, ,2021.0, ,a96a4dfc1ceef90,70925.0, ,In-Vehicle (Commercial / Test),5th Generation ADS, , ,5th Generation, , ,Version 8, , ,Transdev Alternative Services, , ,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,AUG-2023, ,AUG-2023,21:01, ,3cad4d71a6699b8,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,25.0, ,Dark - Lighted,Y, , , , , , , ,,Passenger Car,No Injuries Reported,Yes,Making Left Turn,No,No,Y, , , , , , , , , , ,Proceeding Straight,No,No,No Passengers in Vehicle,13.0, , , , , , , , , ,Y, , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On August [XXX], 2023 at 9:01 PM a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX] at [XXX].

The Waymo AV was traveling southwestbound on [XXX] in the second lane from the left as it was approaching [XXX]. As the Waymo AV was proceeding straight through the intersection, the passenger car in the right adjacent lane made a left turn from a straight-only lane onto southeastbound [XXX]. The rear of the passenger car made contact with the front of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode. Both the Waymo AV and the passenger car sustained damage.

Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,"Prior to June 16, 2025 (Amendment 2)",,,,,,,,,,,,,,,,,,,,,,,,Likely excluded by Waymo hub methodology (pre-June 2025)
30270-6343,1,Waymo LLC,Monthly,8.0,2023.0,SEP-2023,SADHW2S19M1, ,,Jaguar,I-Pace, ,2021.0, ,778fffc33261129,46766.0, ,In-Vehicle (Commercial / Test),5th Generation ADS, , ,5th Generation, , ,Version 8, , ,Transdev Alternative Services, , ,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,AUG-2023, ,AUG-2023,16:45, ,1a3b3cd2f637988,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Daylight,Y, , , , , , , ,,Passenger Car,No Injuries Reported,Yes,Proceeding Straight,No,No, , , , , ,Y, , , , , ,Stopped,No,No,No Passengers in Vehicle,0.0, , , , ,Y, , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On August [XXX], 2023 at 4:45 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX] at [XXX].
The Waymo AV entered the slip lane which connects westbound [XXX] to northbound [XXX] and came to a stop to yield to cross-traffic on [XXX]. As the Waymo AV was stopped, the front of the passenger car which was traveling behind the Waymo AV made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,"Prior to June 16, 2025 (Amendment 2)",,,,,,,,,,,,,,,,,,,,,,,,Likely excluded by Waymo hub methodology (pre-June 2025)
30270-6344,1,Waymo LLC,Monthly,8.0,2023.0,SEP-2023,SADHW2S14M1, ,,Jaguar,I-Pace, ,2021.0, ,71efe539834c36e,68966.0, ,In-Vehicle (Commercial / Test),5th Generation ADS, , ,5th Generation, , ,Version 8, , ,Transdev Alternative Services, , ,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,AUG-2023, ,AUG-2023,17:48, ,1760af8f89bba3e,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Daylight,Y, , , , , , , ,,Non-Motorist: Cyclist,No Injuries Reported,Yes,Proceeding Straight,,, , , , , , , , , , , ,Stopped,No,No,No Passengers in Vehicle,0.0, , ,Y, , , , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On August [XXX], 2023 at 5:49 PM PT the mirror of a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, CA was struck by a cyclist on [XXX]. Drive at [XXX].
The Waymo AV was stopped in traffic on eastbound [XXX] Drive at the intersection with [XXX], when a cyclist that had been traveling behind the Waymo AV passed the Waymo AV on the left. As the cyclist passed the Waymo AV, the cyclist made contact with the driver side mirror of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). The Waymo AV sustained damage and the cyclist did not stop, leaving the scene without exchanging information.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,"Prior to June 16, 2025 (Amendment 2)",,,,,,,,,,,,,,,,,,,,,,,,Likely excluded by Waymo hub methodology (pre-June 2025)
30270-6351,1,Waymo LLC,5-Day,,,SEP-2023,SADHW2S18M1, ,,Jaguar,I-Pace, ,2021.0, ,8d2c8e1b95ad195,22784.0, ,In-Vehicle (Commercial / Test),5th Generation, , ,5th Generation, , ,Version 8, , ,Transdev Alternative Services, , ,,, ,Y,Yes (specify below),"DMV, CPUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,SEP-2023, ,SEP-2023,20:34, ,bc3cf43a88e0c67,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Dark - Lighted, , ,Y, , , , , ,,SUV,No Injuries Reported,Yes,Proceeding Straight,No,No, , , , , , , ,Y,Y, , ,Parked,No,Yes,Yes,0.0, ,Y, , , , , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On September [XXX], 2023 at 8:34 PM PT a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving an SUV on [XXX] near [XXX]. 
While the Waymo AV was pulled over in the right lane on northbound [XXX], an SUV that was passing the parked Waymo AV made contact with the rear drivers side of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode. Both vehicles sustained damage. 
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", ,"Prior to June 16, 2025 (Amendment 2)",,,,,,,,,,,,,,,,,,,,,,,,Likely excluded by Waymo hub methodology (pre-June 2025)
30270-6522,2,Waymo LLC,Update,,,OCT-2023,SADHW2S12M1, ,,Jaguar,I-Pace, ,2021.0, ,6e7c9396161664d,49500.0, ,In-Vehicle (Commercial / Test),5th Generation ADS, , ,5th Generation, , ,Version 8, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,SEP-2023, ,SEP-2023,21:00, ,3ff142802a5fce9,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,35.0, ,Dark - Lighted,Y, , , , , , , ,,Passenger Car,No Injuries Reported,No,Proceeding Straight,No,No, , ,Y, , , , , , , , ,Stopped,No,No,Yes,0.0, , , , ,Y, , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On September [XXX], 2023 at 9:00 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX] at the intersection with [XXX].
The Waymo AV was proceeding south on [XXX] in the leftmost lane and entered the slip lane to proceed north on [XXX]. As the Waymo AV came to a stop for a red light at the intersection with [XXX], the front of the passenger car which was following behind the Waymo AV made contact with the rear of the Waymo AV. The Waymo AV sustained damage. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode, and a test driver was present.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. The previously submitted version of this report incorrectly listed the wrong zip code, and ""September 20th"" was noted as the date of this event in the narrative. This updated submission has been corrected to reflect the correct zip code and date.", ,"Prior to June 16, 2025 (Amendment 2)",,,,,,,,,,,,,,,,,,,,,,,,Likely excluded by Waymo hub methodology (pre-June 2025)
30270-6529,2,Waymo LLC,10-Day Update,,,OCT-2023,SADHW2S12M1, ,,Jaguar,I-Pace, ,2021.0, ,1d6132bddbe10e4,78568.0, ,In-Vehicle (Commercial / Test),5th Generation, , ,5th Generation, , ,Version 8, , ,Transdev Alternative Services, , ,,, ,Y,Yes (specify below),"DMV, CPUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,OCT-2023, ,OCT-2023,9:24, ,d088b81d0aea602,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,25.0, ,Daylight,Y, , , , , , , ,,Non-Motorist: Cyclist,No Injuries Reported,Yes,Proceeding Straight,,, , , , , , , , , , , ,Making Right Turn,No,No,Yes,13.0, , , , , , , , ,Y, , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"The content of this report is unchanged from the initial report submitted on October 18, 2023 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. 
On October [XXX], 2023 at 9:24 AM PT a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving a cyclist on [XXX] at [XXX]. 
The Waymo AV was in autonomous mode on eastbound [XXX] preparing to make a right turn onto southbound [XXX] and had stopped to yield, first for pedestrians to cross [XXX] and then for a cyclist approaching from behind traveling eastbound on the sidewalk of [XXX]. As the pedestrians finished crossing [XXX] but before the cyclist had reached [XXX], the Waymo AV test driver took manual control of the Waymo AV and began to accelerate and perform the right turn onto [XXX]. After the Waymo AV entered the crosswalk, the cyclist entered the crosswalk and made contact with the passengers rear quarter panel of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vulnerable road user was involved. Waymo may supplement or correct its reporting with additional information as it may become available.", ,"Prior to June 16, 2025 (Amendment 2)",,,,,,,,,,,,,,,,,,,,,,,,Likely excluded by Waymo hub methodology (pre-June 2025)
30270-6665,1,Waymo LLC,Monthly,10.0,2023.0,NOV-2023,SADHW2S16M1, ,,Jaguar,I-Pace, ,2021.0, ,d10dd4f4cedd8bd,86499.0, ,In-Vehicle and Remote (Commercial / Test),5th Generation, , ,5th Generation, , ,Version 8, , ,Transdev Alternative Services, , ,,, ,Y,Yes (specify below),"CA DMV, CA PUC						",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,OCT-2023, ,OCT-2023,07:48, ,951dadb865d98c2,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,25.0, ,Daylight,Y, , , , , , , ,,SUV,No Injuries Reported,Yes,Changing Lanes,No,No, , , , , , , ,Y, , , ,Proceeding Straight,No,No,Yes,23.0, , , ,Y, , , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On October [XXX], 2023 at 7:48 AM PT a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving an SUV on [XXX] near [XXX]. 
The Waymo AV was traveling westbound on [XXX] in the rightmost lane. As the SUV in the left adjacent lane traveling alongside the Waymo AV initiated a right lane change, the front passengers side of the SUV made contact with the front drivers side of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was not engaged as the test driver transitioned the Waymo AV to manual mode just before the contact. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01.", ,"Prior to June 16, 2025 (Amendment 2)",,,,,,,,,,,,,,,,,,,,,,,,Likely excluded by Waymo hub methodology (pre-June 2025)
30270-6839,1,Waymo LLC,Monthly,11.0,2023.0,DEC-2023,SADHW2S11M1, ,,Jaguar,I-Pace, ,2021.0, ,b1a598663322901,79098.0, ,In-Vehicle (Commercial / Test),5th Generation, , ,5th Generation, , ,Version 8, , ,Transdev Alternative Services, , ,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2023, ,NOV-2023,15:44, ,ee3530ef1c1d0eb,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,25.0, ,Daylight,Y, , , , , , , ,,Passenger Car,No Injuries Reported,Yes,Proceeding Straight,No,No, , ,Y, , ,Y, , ,Y, , ,Stopped,No,No,Yes,0.0, ,Y, , ,Y, , ,Y, , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2023 at 3:44 PM PT a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving a passenger car on [XXX] at [XXX].
The Waymo AV was stopped in the rightmost non-HOV lane on northbound [XXX] waiting for the intersection at [XXX] to clear during a green light. The passenger car behind the Waymo AV was rear-ended by a pickup truck, causing the front of the passenger car to make contact with the rear of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the drivers seating position). All three vehicles sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,"Prior to June 16, 2025 (Amendment 2)",,,,,,,,,,,,,,,,,,,,,,,,Likely excluded by Waymo hub methodology (pre-June 2025)
30270-6853,1,Waymo LLC,Monthly,11.0,2023.0,DEC-2023,SADHW2S19M1, ,,Jaguar,I-Pace, ,2021.0, ,0d3e2d7733ecaee,53528.0, ,In-Vehicle (Commercial / Test),5th Generation, , ,5th Generation, , ,Version 8, , ,Transdev Alternative Services, , ,,, ,Y,No,,Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2023, ,NOV-2023,04:06, ,8298ed805404448,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Austin, ,TX ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,30.0, ,Dark - Lighted,Y, , , , , , , ,,Pickup Truck,No Injuries Reported,Yes,Proceeding Straight,No,No, , , , , , , , ,Y, , ,Stopped,No,No,Yes,0.0, ,Y, , , , , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2023 at 4:06 AM PT a Waymo Autonomous Vehicle (Waymo AV) operating in Austin, Texas was in a collision involving a pickup truck on [XXX] at [XXX].
The Waymo AV was traveling southbound on [XXX] and stopped at a red light on [XXX], preparing to make a right turn onto southbound [XXX]. A pickup truck approached from behind and made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the drivers seating position). Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,"Prior to June 16, 2025 (Amendment 2)",,,,,,,,,,,,,,,,,,,,,,,,Likely excluded by Waymo hub methodology (pre-June 2025)
30270-6857,1,Waymo LLC,Monthly,11.0,2023.0,DEC-2023,SADHW2S1XM1, ,,Jaguar,I-Pace, ,2021.0, ,87fe10d7d5a1914,76385.0, ,In-Vehicle (Commercial / Test),5th Generation, , ,5th Generation, , ,Version 8, , ,Transdev Alternative Services, , ,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2023, ,NOV-2023,19:59, ,72fb4226e3fbbf1,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Los Angeles, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,30.0, ,Dark - Lighted,Y, , , , , , , ,,Passenger Car,No Injuries Reported,Yes,Proceeding Straight,No,No, , ,Y, , ,Y, , ,Y, , ,Stopped,No,No,Yes,0.0, ,Y, , ,Y, , ,Y, , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2023 at 7:59 PM PT a Waymo Autonomous Vehicle (Waymo AV) operating in Los Angeles, California was in a collision involving a passenger vehicle on [XXX] at [XXX].
The Waymo AV was stopped for a red light facing southeast on [XXX] at [XXX] when a passenger vehicle approached from behind and made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the drivers seating position). The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,"Prior to June 16, 2025 (Amendment 2)",,,,,,,,,,,,,,,,,,,,,,,,Likely excluded by Waymo hub methodology (pre-June 2025)
